FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,"'Stato dell""'osservazione'",NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione,Regione
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.8,,,,,,,,,,,,,,,,,
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.7,,,,,,,,,,,,,,,,,
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.8,,,,,,,,,,,,,,,,,
065116,Salerno,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.2,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.7,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.6,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.2,,,,,,,,,,,,,,,,,
071024,Foggia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.4,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3,,,,,,,,,,,,,,,,,
072006,Bari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.2,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.7,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.7,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.4,,,,,,,,,,,,,,,,,
073027,Taranto,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.4,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.6,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.7,,,,,,,,,,,,,,,,,
074001,Brindisi,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.7,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.6,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.9,,,,,,,,,,,,,,,,,
075035,Lecce,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.1,,,,,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.6,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.3,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,1.8,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110001,Andria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,2.2,,,ITTER107__110001_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.8,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.4,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.2,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110002,Barletta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3,,,ITTER107__110002_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.6,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.3,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
110009,Trani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.3,,,ITTER107__110009_N1,Comune incluso nella rilevazione a partire dal 2010,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,,,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.4,,,,,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.3,,,,,,,,,,,,,,,,,
076063,Potenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.5,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.5,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.8,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.8,,,,,,,,,,,,,,,,,
077014,Matera,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.2,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.7,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.9,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.9,,,,,,,,,,,,,,,,,
078045,Cosenza,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.3,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.2,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.6,,,,,,,,,,,,,,,,,
079023,Catanzaro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.5,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.6,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.3,,,,,,,,,,,,,,,,,
080063,Reggio di Calabria,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.4,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.3,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.6,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,0.9,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,1.9,,,,,,,,,,,,,,,,,
101010,Crotone,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,2.3,,,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0,,,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0,,,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.4,,,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.3,,,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,1.8,,,,,,,,,,,,,,,,,
102047,Vibo Valentia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,2.9,,,,,,,,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.2,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
ITG,Isole,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.1,,,ITTER107__ITG_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.7,,,,,,,,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.3,,,,,,,,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.1,,,,,,,,,,,,,,,,,
081021,Trapani,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.3,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.7,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.3,,,,,,,,,,,,,,,,,
082053,Palermo,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.9,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.3,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3,,,,,,,,,,,,,,,,,
083048,Messina,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4,,,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1,,,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.9,,,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.5,,,,,,,,,,,,,,,,,
084001,Agrigento,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.2,,,,,,,,,,,,,,,,,
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.1,,,,,,,,,,,,,,,,,
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.3,,,,,,,,,,,,,,,,,
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.7,,,,,,,,,,,,,,,,,
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,1.8,,,,,,,,,,,,,,,,,
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.1,,,,,,,,,,,,,,,,,
